"id","date","distance_previous","longitude","latitude"
"Aurora",2022-11-16,21.7243922992377,144.435198471672,-37.9021786449811
"Aurora",2022-11-17,26.7244668656876,144.434984564239,-37.9023495747777
"Aurora",2022-11-18,91.2195211352928,144.434868561494,-37.9031660684403
"Aurora",2022-11-19,43.575495456132,144.435238333908,-37.9029048930862
"Aurora",2022-11-20,17.9033474585898,144.435137363585,-37.902764875902
"Aurora",2022-11-21,60.6080320118362,144.435012021224,-37.9033016868857
"Aurora",2022-11-22,11.7860670214834,144.434912830886,-37.9032303198452
"Aurora",2022-11-23,7.31412251688057,144.434947896462,-37.9032900555796
"Aurora",2022-11-24,50.3204167672724,144.435214076542,-37.9028888599917
"Aurora",2022-11-25,43.2053691648063,144.434921141001,-37.9032012321497
"Aurora",2022-11-26,59.5030426789078,144.434290722166,-37.9030069602066
"Aurora",2022-11-27,6.03347412207818,144.434281028654,-37.9029531597894
"Aurora",2022-11-28,56.4627851228424,144.434747207994,-37.9026035715332
"Aurora",2022-11-29,67.6867442771395,144.434848386496,-37.9032079593807
"Aurora",2022-11-30,57.6106912267505,144.43438163825,-37.9028439487919
"Aurora",2022-12-01,4.88833987780986,144.434430715161,-37.9028646022989
"Aurora",2022-12-02,11.0957676250664,144.434400244557,-37.9029615862548
"Aurora",2022-12-03,6.33518325039296,144.434431140063,-37.9029100406021
"Aurora",2022-12-04,846.142094458715,144.440088775255,-37.896746439266
"Aurora",2022-12-05,845.149762014015,144.434462141613,-37.9029168097157
"Aurora",2022-12-06,3.14441286570772,144.434429147612,-37.9029059137426
"Aurora",2022-12-07,12.8200217354422,144.434285895076,-37.9029271364678
"Aurora",2022-12-08,5.40263207716426,144.434347308873,-37.902927533455
"Aurora",2022-12-09,303.61574760642,144.435209315479,-37.9002794133571
"Aurora",2022-12-10,8.40096648204474,144.435113830594,-37.9002806091736
"Aurora",2022-12-11,24.622961373513,144.434928341053,-37.9004467030416
"Aurora",2022-12-12,63.2799093234127,144.435641569349,-37.9003726390406
"Aurora",2022-12-13,15.2109308303232,144.43556266997,-37.900494554583
"Aurora",2022-12-14,150.661936532554,144.435756527019,-37.8991462024449
"Aurora",2022-12-15,24.7858243757483,144.435490926275,-37.8992206911345
"Aurora",2022-12-16,6.07777049505542,144.435506586448,-37.899274011162
"Aurora",2022-12-17,1.76632591326296,144.43549729462,-37.8992599073695
"Aurora",2022-12-18,76.5662025605514,144.43634920509,-37.8991187224593
"Aurora",2022-12-19,901.840889275216,144.4440913294,-37.8937944503184
"Aurora",2022-12-20,26.4887685513888,144.444022495299,-37.8935621730715
"Aurora",2022-12-21,15.4642886166199,144.444152321555,-37.893656076955
"Aurora",2022-12-22,11.5423408269134,144.44402950461,-37.8936195199455
"Aurora",2022-12-23,5.47524526578342,144.444045707156,-37.8936671372179
"Aurora",2022-12-24,17.312376789227,144.443899015121,-37.8937710786208
"Aurora",2022-12-25,18.4922408615219,144.444073708015,-37.8936784508192
"Aurora",2022-12-26,7.29110278877651,144.444156450047,-37.893674752502
"Aurora",2022-12-27,10.5287885093416,144.444273135973,-37.8936958139852
"Aurora",2022-12-28,31.0238929988764,144.444599143252,-37.8938023325985
"Aurora",2022-12-29,51.078442381137,144.444022003213,-37.8937523335727
"Aurora",2022-12-30,16.5531596729872,144.443835300632,-37.8937707919471
"Aurora",2022-12-31,12.2478810916256,144.443866528729,-37.8936632811167
"Aurora",2023-01-01,40.3996687374659,144.44414747384,-37.8939511249079
"Aurora",2023-01-02,29.4722919419111,144.443831847597,-37.8938621660171
"Aurora",2023-01-03,69.6135891182523,144.444622719948,-37.8938426084891
"Aurora",2023-01-04,9.13405504637358,144.444520253997,-37.8938293567345
"Aurora",2023-01-05,14.4360582149864,144.444359421969,-37.893803588242
"Aurora",2023-01-06,32.7072417491118,144.443988800089,-37.8937805133567
"Aurora",2023-01-07,17.4160571032386,144.443807740043,-37.893843933459
"Aurora",2023-01-08,5.71912445373014,144.443841231549,-37.8937997819176
"Aurora",2023-01-09,6.05284114644262,144.443867448495,-37.8938501889297
"Aurora",2023-01-10,15.3475398345335,144.443875016581,-37.8937120767945
"Aurora",2023-01-11,21.3854662779449,144.444118055803,-37.8937087394642
"Aurora",2023-01-12,13.2590396150371,144.444108751013,-37.8938279418496
"Aurora",2023-01-13,41.3358829571082,144.444576444946,-37.8938634964628
"Aurora",2023-01-14,9.0592362602379,144.44460170668,-37.893784389478
"Aurora",2023-01-15,19.4233128980913,144.444549903149,-37.8939544596166
"Aurora",2023-01-16,59.7045082684964,144.443903207662,-37.8937914373028
"Aurora",2023-01-17,50.6801363861883,144.444478541804,-37.8937686676997
"Aurora",2023-01-18,75.9505552290364,144.443776202534,-37.89337087197
"Aurora",2023-01-19,120.507588580931,144.44368369377,-37.8944538602839
"Aurora",2023-01-20,76.1189597034602,144.444001755707,-37.8938162319259
"Aurora",2023-01-21,133.537252333114,144.443146504885,-37.8928225292396
"Aurora",2023-01-22,163.584982592817,144.444503405739,-37.893829944871
"Aurora",2023-01-23,38.945932544059,144.444126412773,-37.8936460701202
"Aurora",2023-01-24,47.6592831859026,144.44459567049,-37.8938605512377
"Aurora",2023-01-25,72.507854942166,144.443775853768,-37.893927477234
"Aurora",2023-01-26,70.7817079208542,144.444574265179,-37.8938489642236
"Aurora",2023-01-27,48.9810016324577,144.444042552305,-37.8937181747148
"Aurora",2023-01-28,29.0598476443103,144.444372630418,-37.893708456923
"Aurora",2023-01-29,16.0401223994332,144.444497594932,-37.8938136604829
"Aurora",2023-01-30,42.0629916024841,144.444031343994,-37.8937298143691
"Aurora",2023-01-31,13.8382013642773,144.444156885599,-37.8938049089529
"Aurora",2023-02-01,24.0223908285063,144.444427770084,-37.8937777214509
"Aurora",2023-02-02,35.281439519561,144.444037759513,-37.8937037575865
"Aurora",2023-02-03,10.8932310180123,144.444157698323,-37.8937281222481
"Aurora",2023-02-04,29.5126989098248,144.44400753255,-37.8934904109594
"Aurora",2023-02-05,21.1146072289431,144.444114532875,-37.8936606513747
"Aurora",2023-02-06,3.20904431435994,144.444108187698,-37.8936321867647
"Aurora",2023-02-07,1.46082617297969,144.444093696817,-37.8936386109896
"Aurora",2023-02-08,23.7574052190984,144.444187572626,-37.8938392574782
"Aurora",2023-02-09,14.0353791334131,144.444071388218,-37.8937526227524
"Aurora",2023-02-10,47.6177288650409,144.444601367328,-37.8938396705527
"Aurora",2023-02-11,4.55736185947432,144.444646559725,-37.8938597337848
"Aurora",2023-02-12,18.2014406999192,144.444591075915,-37.8937017909857
"Aurora",2023-02-13,14.9372591159969,144.444597828115,-37.8938362312958
"Aurora",2023-02-14,53.1186009416734,144.444003401107,-37.8937523941009
"Aurora",2023-02-15,48.5568358269193,144.444540241986,-37.8938539230923
"Aurora",2023-02-16,34.9761151260432,144.444142724311,-37.8938497085573
"Aurora",2023-02-17,17.3739487752612,144.444229125801,-37.8937089869163
"Aurora",2023-02-18,12.88065440461,144.444137393699,-37.8937994116314
"Aurora",2023-02-19,14.6494457678859,144.444125497315,-37.8936677945765
"Aurora",2023-02-20,42.7867307035876,144.444577603674,-37.8938098156971
"Aurora",2023-02-21,33.7533815228617,144.444200373865,-37.8937544074644
"Aurora",2023-02-22,7.88517577931384,144.444151270084,-37.8936949904012
"Aurora",2023-02-23,27.5130533430679,144.444412300044,-37.8938314690451
"Aurora",2023-02-24,12.2141032352979,144.444359777809,-37.8937296280826
"Aurora",2023-02-25,20.3733401512356,144.444533312637,-37.8938511391511
"Aurora",2023-02-26,38.8955709712039,144.444176150028,-37.8936446575792
"Aurora",2023-02-27,17.7995995883583,144.444227276462,-37.8937997830122
"Aurora",2023-02-28,134.285294865157,144.442941754188,-37.8931476789086
"Aurora",2023-03-01,26.4983227706299,144.442642006818,-37.8931243623447
"Aurora",2023-03-02,170.101055277815,144.444407268908,-37.8937493546961
"Aurora",2023-03-03,28.2334030591688,144.444107746051,-37.8936580642962
"Aurora",2023-03-04,21.4082713325126,144.443953012279,-37.8935092387293
"Aurora",2023-03-05,17.871745258574,144.444154001553,-37.8935325847213
"Aurora",2023-03-06,57.411581801088,144.444546161068,-37.8939459207656
"Aurora",2023-03-07,53.9129481468595,144.444028418423,-37.8942057041121
"Aurora",2023-03-08,57.1139677549341,144.444576285237,-37.8939297267718
"Aurora",2023-03-09,19.3662216464918,144.444737955687,-37.8938113403964
"Aurora",2023-03-10,11.77531004123,144.444608186399,-37.8938373098149
"Aurora",2023-03-11,45.1729680548349,144.444151946182,-37.8936506512938
"Aurora",2023-03-12,7.1023307276524,144.444073795004,-37.8936666853528
"Aurora",2023-03-13,52.5267671363049,144.444593111628,-37.893900116386
"Aurora",2023-03-14,10.7211587852646,144.444574746823,-37.8939955838701
"Aurora",2023-03-15,328.677554075451,144.447185022721,-37.8961136314318
"Aurora",2023-03-16,11.6023975337538,144.447262082689,-37.8961984430575
"Aurora",2023-03-17,357.276822298941,144.444536922072,-37.893812468765
"Aurora",2023-03-18,169.997154355458,144.445499833645,-37.8951400366833
"Aurora",2023-03-19,211.148240722421,144.444055795683,-37.8936209082799
"Aurora",2023-03-20,18.5222108374344,144.444062294574,-37.893454149767
"Aurora",2023-03-21,130.956476975763,144.442637790996,-37.8931120046399
"Aurora",2023-03-22,31.2302692545285,144.442304496173,-37.8930152067662
"Aurora",2023-03-23,25.711505445133,144.442560440649,-37.8929034177392
"Aurora",2023-03-24,14.0122601634632,144.442401179378,-37.8929044938211
"Aurora",2023-03-25,235.022013329615,144.444762031878,-37.893895059374
"Aurora",2023-03-26,31.3400706938801,144.444513673702,-37.8936926880589
"Aurora",2023-03-27,79.2296544077331,144.443702057982,-37.8940019348244
"Aurora",2023-03-28,140.588642754191,144.44228157614,-37.8934218701801
"Aurora",2023-03-29,15.9012789554851,144.442314037408,-37.8932809692405
"Aurora",2023-03-30,5.46186386534847,144.442277200864,-37.8932413683656
"Aurora",2023-03-31,3.3622030427921,144.442239353092,-37.8932455615802
"Aurora",2023-04-01,5.26739947770629,144.442229207415,-37.8932923212168
"Aurora",2023-04-02,39.1711647976853,144.442468017524,-37.8929945374722
"Aurora",2023-04-03,65.7881388923797,144.4421618993,-37.8935351904153
"Aurora",2023-04-04,20.2652420979628,144.441958324062,-37.8936205953391
"Aurora",2023-04-05,20.2011826030875,144.441895487382,-37.8937956102519
"Aurora",2023-04-06,30.1826634086268,144.44184651093,-37.8935265261718
"Aurora",2023-04-07,78.2107440628803,144.442200098027,-37.8928801708876
"Aurora",2023-04-08,14.2937398622304,144.442212422675,-37.8930085500411
"Aurora",2023-04-09,6.58092308143519,144.442202168397,-37.8930672677297
"Aurora",2023-04-10,6.16958637507647,144.442220688144,-37.8930136684922
"Aurora",2023-04-11,33.6361709847814,144.442600956378,-37.8930450019104
"Aurora",2023-04-12,19.6785977854486,144.442377726287,-37.8930561461304
"Aurora",2023-04-13,18.0179540587349,144.442228970537,-37.8929445973107
"Aurora",2023-04-14,24.1821139185281,144.442296258389,-37.8931557886547
"Aurora",2023-04-15,6.61481515229842,144.44229454605,-37.893215355817
"Aurora",2023-04-16,1.27474017424415,144.442296788458,-37.8932040120039
"Aurora",2023-04-17,29.3265683084391,144.442182257239,-37.8929559366462
"Aurora",2023-04-18,23.6344260629804,144.442187034475,-37.8931687888848
"Aurora",2023-04-19,19.3153489922714,144.442200183643,-37.8929951191838
"Aurora",2023-04-20,12.780074800034,144.442286858508,-37.8930874973214
"Aurora",2023-04-21,22.3539609208898,144.442370207557,-37.8932777074523
"Aurora",2023-04-22,21.9575919235912,144.442170969355,-37.8933968228583
"Aurora",2023-04-23,26.5464889367996,144.442090635041,-37.8936273085483
"Aurora",2023-04-24,13.0582643691339,144.44211867776,-37.8935118053225
"Aurora",2023-04-25,11.220193776751,144.44201365638,-37.8935691434543
"Aurora",2023-04-26,12.0140008512799,144.441951598398,-37.8934727482491
"Aurora",2023-04-27,38.9067165733005,144.441547648026,-37.8933301290727
"Aurora",2023-04-28,63.0469833193667,144.441517324845,-37.8927627453671
"Aurora",2023-04-29,55.9415220275199,144.441086049246,-37.8931330101859
"Aurora",2023-04-30,28.7277388815973,144.440791254404,-37.8930217356988
"Aurora",2023-05-01,30.4726078305063,144.441110530531,-37.8931281400113
"Aurora",2023-05-02,9.77197283371089,144.441121326433,-37.8930405362768
"Aurora",2023-05-03,8.48880066120548,144.441148269866,-37.8931139569609
"Aurora",2023-05-04,1.6430923569636,144.441166856241,-37.8931154040723
"Aurora",2023-05-05,2.24287548243141,144.441186560241,-37.8931282228568
"Aurora",2023-05-06,88.7833386795119,144.442169882279,-37.8929484978578
"Aurora",2023-05-07,33.3639067100103,144.442471590582,-37.8927664325255
"Aurora",2023-05-08,32.6685375958497,144.442123413521,-37.8928686903655
"Aurora",2023-05-09,9.43097490906363,144.442075093587,-37.8927928613386
"Aurora",2023-05-10,1303.70477063353,144.429010698898,-37.8983352415665
"Aurora",2023-05-11,576.044405201244,144.435413166448,-37.8994229850967
"Aurora",2023-05-12,433.966706170647,144.433096567847,-37.895971934287
"Aurora",2023-05-13,34.1117246527432,144.433443546365,-37.89583480369
"Aurora",2023-05-14,62.2360237439163,144.433091090791,-37.8963208568612
"Aurora",2023-05-15,24.6951775515228,144.433085906012,-37.8965432583804
"Aurora",2023-05-16,73.7839889394828,144.432393124519,-37.8969178453123
"Aurora",2023-05-17,85.8507413044014,144.43151092509,-37.8972484044532
"Aurora",2023-05-18,20.4861740005251,144.431313448298,-37.8971506165498
"Aurora",2023-05-19,24.4799936988163,144.431470369146,-37.8973327106364
"Aurora",2023-05-20,13.9718730605423,144.431439081968,-37.8972093267091
"Aurora",2023-05-21,3.88402503105569,144.431480823654,-37.897197931676
"Aurora",2023-05-22,64.1372950551871,144.43218739781,-37.8973402452073
"Aurora",2023-05-23,93.5006433486572,144.431147471142,-37.8975140789116
"Aurora",2023-05-24,28.5667572183558,144.430964543135,-37.8977266753365
"Aurora",2023-05-25,20.1305279667835,144.43091568178,-37.8979038168304
"Aurora",2023-05-26,31.2389842008686,144.431164757464,-37.897703267851
"Aurora",2023-05-27,25.3174072040896,144.431238347631,-37.8979237297753
"Aurora",2023-05-28,29.5086479092235,144.431540353133,-37.8978080751448
"Aurora",2023-05-29,36.448214878433,144.431126064735,-37.8978051080771
"Aurora",2023-05-30,41.1593084055965,144.431192874652,-37.8974381694455
"Aurora",2023-05-31,65.1217282213752,144.431824904314,-37.8977435188113
"Aurora",2023-06-01,14.0394030113285,144.431936694903,-37.897653272355
"Aurora",2023-06-02,31.9243419681005,144.432264056274,-37.8975291940273
"Aurora",2023-06-03,655.330727158314,144.433473586708,-37.9033536917273
"Aurora",2023-06-04,39.3868883408856,144.433082022371,-37.9035257480013
"Aurora",2023-06-05,676.539430681154,144.433514219441,-37.8974415172872
"Aurora",2023-06-06,655.395236814874,144.431566643217,-37.9031396390085
"Aurora",2023-06-07,136.064098242953,144.430597307104,-37.9040946969921
"Aurora",2023-06-08,802.486201377912,144.433531494092,-37.8972505191127
"Aurora",2023-06-09,354.16158065023,144.435018539205,-37.900214990455
"Aurora",2023-06-10,35.4343552862536,144.435142799555,-37.8999113861418
"Aurora",2023-06-11,33.3383951315582,144.435296058478,-37.8996367455231
"Aurora",2023-06-12,21.6832895631724,144.4354726619,-37.8997729909733
"Aurora",2023-06-13,51.2453382844666,144.436053189442,-37.8997348439199
"Aurora",2023-06-14,62.2037454852924,144.43629074095,-37.8992071152319
"Aurora",2023-06-15,35.621789057439,144.436163767222,-37.8995117921993
"Aurora",2023-06-16,77.2807972156012,144.43648448772,-37.8988637426022
"Aurora",2023-06-17,53.1328919645899,144.436824376641,-37.8992593559523
"Aurora",2023-06-18,94.8804990888679,144.43752068003,-37.8986067032797
"Aurora",2023-06-19,196.101600014869,144.436094131251,-37.8999639988647
"Aurora",2023-06-20,72.8716171370924,144.435291454995,-37.8998018368577
"Aurora",2023-06-21,14.7418868157378,144.435442410545,-37.8997441828008
"Aurora",2023-06-22,11.4318182503418,144.435562133962,-37.8997041454944
"Aurora",2023-06-23,35.1395232879807,144.435326470421,-37.8999597055673
"Aurora",2023-06-24,77.7285335712134,144.434758080159,-37.900495742881
"Aurora",2023-06-25,34.1184912107098,144.434573037235,-37.9007658278362
"Aurora",2023-06-26,41.6112834240592,144.434923880269,-37.9005144394031
"Aurora",2023-06-27,97.757035737239,144.436033725893,-37.9005585910373
"Aurora",2023-06-28,12.9331627271862,144.436172485762,-37.9005201005582
"Aurora",2023-06-29,28.3518354047565,144.435980772482,-37.9003148201639
"Aurora",2023-06-30,42.9469905383573,144.436242145308,-37.8999880916021
"Aurora",2023-07-01,16.1889142134681,144.436109619531,-37.9000892640546
"Aurora",2023-07-02,68.5088754658306,144.436025446208,-37.9007027366272
"Aurora",2023-07-03,293.989599331309,144.434360080279,-37.9029986064015
"Aurora",2023-07-04,5.65411295148594,144.434323991943,-37.9030407498779
"Aurora",2023-07-05,363.152541507761,144.436448531165,-37.900236129984
"Aurora",2023-07-06,76.796905722011,144.437100130206,-37.8997757865427
"Aurora",2023-07-07,29.2713295843043,144.437421526129,-37.8998440334445
"Aurora",2023-07-08,19.2832207428764,144.437209517903,-37.8997999121099
"Aurora",2023-07-09,0.19374834066461,144.437209235214,-37.8997981813731
"Aurora",2023-07-10,23.9346870410945,144.437329499789,-37.8996047974767
"Aurora",2023-07-11,24.8854837587565,144.437245017645,-37.899818721694
"Aurora",2023-07-12,11.898370154339,144.437139467017,-37.8997517078704
"Aurora",2023-07-13,60.6077420855984,144.437452762702,-37.9002379154441
"Aurora",2023-07-14,102.770486029488,144.437395368269,-37.8993133364301
"Aurora",2023-07-15,265.303719259059,144.434895334029,-37.9006498404439
"Aurora",2023-07-16,204.285295727895,144.436997799729,-37.8998685478817
"Aurora",2023-07-17,94.3065580637328,144.43736679606,-37.8990709976952
"Aurora",2023-07-18,238.526391960064,144.435199271324,-37.9003617818081
"Aurora",2023-07-19,28.8553088626607,144.43548344631,-37.9002319785413
"Aurora",2023-07-20,93.628444843691,144.436546170474,-37.900277975077
"Aurora",2023-07-21,94.3938452511558,144.437298583713,-37.8996717977481
"Aurora",2023-07-22,21.9689435756897,144.437348283914,-37.8998657227437
"Aurora",2023-07-23,29.8548911524486,144.437472534548,-37.8996154788989
"Aurora",2023-07-24,34.1915328725714,144.437091534439,-37.8995546198062
"Aurora",2023-07-25,28.5134475583904,144.437167031545,-37.8998043878372
"Aurora",2023-07-26,67.0700478945882,144.437859076326,-37.8995509020257
"Aurora",2023-07-27,61.2192650705461,144.437221230991,-37.8997713899871
"Aurora",2023-07-28,2.642850979863,144.437234497098,-37.8997500314352
"Aurora",2023-07-29,17.3512480852973,144.437157593693,-37.8998939519095
"Aurora",2023-07-30,14.2501559597747,144.437221839566,-37.9000117819035
"Aurora",2023-07-31,43.0945356728,144.437693560855,-37.900116461563
"Aurora",2023-08-01,40.7511889520317,144.437269779656,-37.899968231156
"Aurora",2023-08-02,6.26423281784363,144.437299239381,-37.8999168619016
"Avery",2023-06-10,220.601991233679,144.434099751056,-37.900394808933
"Avery",2023-06-11,97.2855206463022,144.435013869615,-37.9008879827443
"Avery",2023-06-12,52.8623731139556,144.434439340847,-37.9010275206727
"Avery",2023-06-13,38.0559149207511,144.434751129159,-37.9012651444301
"Avery",2023-06-14,121.480769252412,144.435466771602,-37.9003293191146
"Avery",2023-06-15,95.4772230557164,144.435713115692,-37.8994917627813
"Avery",2023-06-16,108.52530840135,144.436487926281,-37.8987310932504
"Avery",2023-06-17,71.7257625109756,144.437279164459,-37.8985752458472
"Avery",2023-06-18,94.4883950241276,144.436431346437,-37.8990977648487
"Avery",2023-06-19,121.495504483793,144.435595830808,-37.8999691413649
"Avery",2023-06-20,21.5725916865131,144.435431699286,-37.9001135117144
"Avery",2023-06-21,40.3058120602377,144.435247294242,-37.8997811648631
"Avery",2023-06-22,128.026047648199,144.43401581391,-37.9003956640729
"Avery",2023-06-23,108.31776810798,144.434887105807,-37.8997062770368
"Avery",2023-06-24,92.9335302172739,144.434344482624,-37.9004244999625
"Avery",2023-06-25,73.8552242335006,144.435178066813,-37.9005036050749
"Avery",2023-06-26,221.703793407724,144.436965636201,-37.8990959313509
"Avery",2023-06-27,133.716780840637,144.435568332589,-37.8995699884321
"Avery",2023-06-28,105.524454240697,144.435966492101,-37.9004666011851
"Avery",2023-06-29,273.335857459805,144.435114179489,-37.9028342111808
"Avery",2023-06-30,276.965419463989,144.435902622757,-37.9004189627688
"Avery",2023-07-01,21.2412521337516,144.436079625005,-37.900288827493
"Avery",2023-07-02,11.4329387982597,144.43618358319,-37.9003506286627
"Avery",2023-07-03,42.4654134294206,144.435737610924,-37.9004970132352
"Avery",2023-07-04,63.4525709985144,144.436440596081,-37.9006249613693
"Avery",2023-07-05,620.46228103507,144.441894176484,-37.9041691270408
"Avery",2023-07-06,636.069554031606,144.437208356183,-37.8998056812262
"Avery",2023-07-07,687.830791649013,144.441188466051,-37.90513853612
"Avery",2023-07-08,677.07511071978,144.437288962788,-37.8998804902232
"Avery",2023-07-09,690.470914437434,144.441147053799,-37.9052966775949
"Avery",2023-07-10,90.1194402181821,144.441807466457,-37.9046761008871
"Avery",2023-07-11,166.426049078153,144.441108704275,-37.9060691836307
"Avery",2023-07-12,123.026410577511,144.441591205473,-37.9050290659835
"Avery",2023-07-13,29.3927554430989,144.441263470779,-37.9050806591862
"Avery",2023-07-14,23.8259403401541,144.441534314976,-37.9050786156995
"Avery",2023-07-15,35.6042744071316,144.44141626373,-37.9053853750963
"Avery",2023-07-16,203.972921599557,144.442172838885,-37.9036486524412
"Avery",2023-07-17,91.2588884595861,144.442551128813,-37.9028832420573
"Avery",2023-07-18,288.918289105084,144.441363096416,-37.9053094389399
"Avery",2023-07-19,138.845661909851,144.440495896394,-37.9063544197952
"Avery",2023-07-20,251.583318463309,144.441768840855,-37.9043251300796
"Avery",2023-07-21,287.585810422947,144.440730333506,-37.9067813754577
"Avery",2023-07-22,187.151640554581,144.441384553923,-37.905177295295
"Avery",2023-07-23,15.7417691527576,144.441252829424,-37.9050813160943
"Avery",2023-07-24,151.417991575631,144.4409221651,-37.9064198019973
"Avery",2023-07-25,63.8846382738694,144.441130420834,-37.9058685311951
"Avery",2023-07-26,54.0250480845228,144.441032640782,-37.9063489511115
