"date_bird","daily_dist","id"
2023-01-06,2472.883311125,"Aurora"
2023-01-07,3569.64922071707,"Aurora"
2023-01-08,2193.11178047425,"Aurora"
2023-01-09,2686.74157857104,"Aurora"
2023-01-10,3898.61739898423,"Aurora"
2023-01-11,3632.99879408425,"Aurora"
2023-01-12,4757.18946131016,"Aurora"
2023-01-13,3915.24854458032,"Aurora"
2023-01-14,3450.86175808314,"Aurora"
2023-01-15,4088.66689560865,"Aurora"
2023-01-16,1745.55257030632,"Aurora"
2023-01-17,2909.68051974549,"Aurora"
2023-01-18,4736.53469334851,"Aurora"
2023-01-19,1940.34582587386,"Aurora"
2023-01-20,2061.40583987035,"Aurora"
2023-01-21,1364.80435806289,"Aurora"
2023-01-22,567.079628450106,"Aurora"
2023-01-23,2254.99355237237,"Aurora"
2023-01-24,1102.94746977899,"Aurora"
2023-01-25,1055.86089151998,"Aurora"
2023-01-26,1504.89609684756,"Aurora"
2023-01-27,2421.11690612484,"Aurora"
2023-01-28,2490.66489048917,"Aurora"
2023-01-29,1652.93196947142,"Aurora"
2023-01-30,1715.17309856849,"Aurora"
2023-01-31,1532.12055584985,"Aurora"
2023-02-01,1749.98251850396,"Aurora"
2023-02-02,2090.36402965345,"Aurora"
2023-02-03,2162.24169468851,"Aurora"
2023-02-04,1798.82443867146,"Aurora"
2023-02-05,3836.41487402127,"Aurora"
2023-02-06,2129.59750816658,"Aurora"
2023-02-07,1918.39778548867,"Aurora"
2023-02-08,1820.34699581621,"Aurora"
2023-02-09,3980.8385453255,"Aurora"
2023-02-10,2692.82336791555,"Aurora"
2023-02-11,1767.49994028786,"Aurora"
2023-02-12,1420.18447965675,"Aurora"
2023-02-13,1780.51290067255,"Aurora"
2023-02-14,1895.4390157915,"Aurora"
2023-02-15,3003.37253634276,"Aurora"
2023-02-16,1472.76017869403,"Aurora"
2023-02-17,2852.24952994415,"Aurora"
2023-02-18,3052.27143779619,"Aurora"
2023-02-19,4172.16048072574,"Aurora"
2023-02-20,3820.90006557588,"Aurora"
2023-02-21,2097.53215415107,"Aurora"
2023-02-22,2433.011620247,"Aurora"
2023-02-23,3783.36162563919,"Aurora"
2023-02-24,3607.30562106803,"Aurora"
2023-02-25,1645.59447024626,"Aurora"
2023-02-26,1765.16239405756,"Aurora"
2023-02-27,3797.66012958009,"Aurora"
2023-02-28,1545.13646336016,"Aurora"
2023-03-01,2303.31825655968,"Aurora"
2023-03-02,2700.25714399992,"Aurora"
2023-03-03,3923.61940915983,"Aurora"
2023-03-04,3520.46654475797,"Aurora"
2023-03-05,3442.64578325531,"Aurora"
2023-03-06,2835.4023209675,"Aurora"
2023-03-07,2426.09425086294,"Aurora"
2023-03-08,3357.55322255307,"Aurora"
2023-03-09,2964.52102561788,"Aurora"
2023-03-10,4343.9562329439,"Aurora"
2023-03-11,4622.38569225897,"Aurora"
2023-03-12,2786.53914693083,"Aurora"
2023-03-13,1860.15068511096,"Aurora"
2023-03-14,2698.41042396274,"Aurora"
2023-03-15,3020.02840818911,"Aurora"
