"npoints","id","date","distance_previous","longitude","latitude"
88,"Briar",2023-01-16,2.18053390149,144.444414832356,-37.8938614675184
82,"Briar",2023-01-17,44.2732055032439,144.443923019787,-37.8937770100399
83,"Briar",2023-01-18,46.4773285323717,144.444449182801,-37.8938144551191
83,"Briar",2023-01-19,24.6292888052344,144.444193276635,-37.8937245110743
94,"Briar",2023-01-20,56.8121231154498,144.443908693234,-37.8941838699307
88,"Briar",2023-01-21,52.5307811064296,144.443941982693,-37.8937114371984
84,"Briar",2023-01-22,47.4157750710474,144.444444202167,-37.8938664029793
85,"Briar",2023-01-23,14.6417616321736,144.444284955073,-37.8938280896671
85,"Briar",2023-01-24,16.9835895103192,144.444224457611,-37.8936828170692
82,"Briar",2023-01-25,16.3358293336376,144.444136084321,-37.8938122268009
87,"Briar",2023-01-26,14.4236468728415,144.444047775287,-37.8939216886085
81,"Briar",2023-01-27,21.0175860955086,144.444073335673,-37.8937334603481
84,"Briar",2023-01-28,2.03965225315007,144.444072722917,-37.8937518260098
77,"Briar",2023-01-29,11.3962741489717,144.444097345147,-37.8936510460839
79,"Briar",2023-01-30,19.3576920039767,144.444292284874,-37.893731902504
86,"Briar",2023-01-31,12.0983989742495,144.444155138361,-37.8937398778561
85,"Briar",2023-02-01,10.6702369058339,144.444044943397,-37.8937800241608
83,"Briar",2023-02-02,29.1765017920491,144.444374359879,-37.8937496969548
86,"Briar",2023-02-03,20.188194232356,144.444149815704,-37.8937871623656
85,"Briar",2023-02-04,10.1975603561636,144.44416162827,-37.8936957865202
84,"Briar",2023-02-05,27.5447641948103,144.443971904397,-37.8934984220179
75,"Briar",2023-02-06,29.9685640427447,144.44414998322,-37.8937285365893
79,"Briar",2023-02-07,10.3174815447741,144.444259063879,-37.8937626611948
82,"Briar",2023-02-08,30.6638437578956,144.444016991216,-37.8935639453292
81,"Briar",2023-02-09,25.1982157507972,144.444017763433,-37.8937909163458
78,"Briar",2023-02-10,5.05448831654579,144.444057953477,-37.8937583826703
76,"Briar",2023-02-11,47.6624460383646,144.44459553759,-37.8938115273026
78,"Briar",2023-02-12,8.80332502012016,144.444505153542,-37.8937775051327
82,"Briar",2023-02-13,7.03381757425087,144.44458473004,-37.8937836161209
77,"Briar",2023-02-14,28.8220410897905,144.444269155088,-37.8937139145697
79,"Briar",2023-02-15,23.3715766235566,144.444004107108,-37.8937280873296
79,"Briar",2023-02-16,9.82503863548196,144.444082332431,-37.8937912471222
78,"Briar",2023-02-17,12.3155034375261,144.44395857596,-37.8938430889914
76,"Briar",2023-02-18,29.4070386696896,144.444291365712,-37.8938678449148
77,"Briar",2023-02-19,16.5814120749563,144.444136582363,-37.8937826284145
75,"Briar",2023-02-20,3.77735044764688,144.444121704161,-37.8937507122681
66,"Briar",2023-02-21,4.08707365973154,144.444127169418,-37.8937141537766
74,"Briar",2023-02-22,12.4635603001871,144.443990346819,-37.893743257587
74,"Briar",2023-02-23,11.993372561304,144.444122520656,-37.8937168123071
72,"Briar",2023-02-24,9.63779924206057,144.44414287137,-37.8938021132351
75,"Briar",2023-02-25,13.1456020726195,144.444204100315,-37.8936941030174
73,"Briar",2023-02-26,29.3971880290291,144.444514861842,-37.8937914084443
78,"Briar",2023-02-27,45.8784675818468,144.444046410173,-37.8936098546466
74,"Briar",2023-02-28,34.1884821854733,144.444263970319,-37.8938650199445
75,"Briar",2023-03-01,122.728993471886,144.443134153499,-37.8932166050408
76,"Briar",2023-03-02,47.9962382993203,144.442593424623,-37.8931593147138
78,"Briar",2023-03-03,180.794711788401,144.444513369748,-37.8937398960523
77,"Briar",2023-03-04,28.2614608983849,144.444195437796,-37.8937762872389
76,"Briar",2023-03-05,29.5914871233982,144.444034374882,-37.8935422901574
77,"Briar",2023-03-06,14.8682741887557,144.444143716337,-37.8936444072591
84,"Briar",2023-03-07,48.4787410794269,144.444655282203,-37.8938066846692
81,"Briar",2023-03-08,59.7897526522626,144.444069753784,-37.8935333083909
68,"Briar",2023-03-09,48.6739571282784,144.44450109146,-37.8938078607735
74,"Briar",2023-03-10,9.5669317999999,144.444608327471,-37.893793570107
89,"Sage",2022-12-15,323.013585784702,144.435164891141,-37.9052059734609
95,"Sage",2022-12-16,673.98279944148,144.435606464908,-37.8991452272241
103,"Sage",2022-12-17,25.4143614068749,144.435412508983,-37.8993148804896
88,"Sage",2022-12-18,15.0324049048346,144.435580860477,-37.899291689186
96,"Sage",2022-12-19,55.8490291692319,144.436188380027,-37.8991456827823
84,"Sage",2022-12-20,56.5571620618282,144.436327440597,-37.8986483092328
73,"Sage",2022-12-21,10.2242695798988,144.436282437334,-37.8987332188483
80,"Sage",2022-12-22,87.3902864495409,144.435593032732,-37.8992999556874
83,"Sage",2022-12-23,65.9932608226571,144.436310733742,-37.8991269951671
91,"Sage",2022-12-24,61.5675578657321,144.436037839328,-37.8996376625305
83,"Sage",2022-12-25,7.74054998730803,144.435987725325,-37.8996949713176
90,"Sage",2022-12-26,0.264635229041123,144.435990566672,-37.899694188525
72,"Sage",2022-12-27,6.43164464341668,144.436063554719,-37.8996908401037
79,"Sage",2022-12-28,2.91303370102104,144.436059299994,-37.899664818704
78,"Sage",2022-12-29,2.06657057691707,144.436038677509,-37.8996559045623
81,"Sage",2022-12-30,3.14643576712364,144.436047589385,-37.8996833519279
84,"Sage",2022-12-31,59.117775982537,144.436264038175,-37.8991792316328
84,"Sage",2023-01-01,30.9297784319856,144.435915448029,-37.8991429472235
81,"Sage",2023-01-02,29.9951387279011,144.436140461006,-37.8989399569662
79,"Sage",2023-01-03,5.65515824505865,144.436193731873,-37.8989684674382
83,"Sage",2023-01-04,13.1778146752605,144.436278378077,-37.898870537504
89,"Sage",2023-01-05,82.6957009526951,144.436917937581,-37.898324645172
96,"Sage",2023-01-06,27.3219053424438,144.436793805302,-37.8985502325547
83,"Sage",2023-01-07,72.7170794710539,144.436139394008,-37.8989503700205
80,"Sage",2023-01-08,3.80299932216398,144.436182403595,-37.8989538193297
86,"Sage",2023-01-09,8.30830672089911,144.436181711879,-37.8988789849686
83,"Sage",2023-01-10,3.17178509211271,144.436157410511,-37.8989000895927
84,"Sage",2023-01-11,5.72800526053603,144.43609255856,-37.8988954908333
80,"Sage",2023-01-12,113.768579762797,144.436866955174,-37.8980747716962
79,"Sage",2023-01-13,21.5772533362623,144.436728370518,-37.8982351285395
85,"Sage",2023-01-14,35.1572706552734,144.43678983807,-37.8985480365279
81,"Sage",2023-01-15,17.9724109564028,144.436701456792,-37.898402084664
82,"Sage",2023-01-16,8.88290142697155,144.436604569493,-37.8984246138466
80,"Sage",2023-01-17,8.22559688955177,144.436616897486,-37.8984980584055
82,"Sage",2023-01-18,35.7152234208377,144.436982136384,-37.8986385170341
61,"Sage",2023-01-19,120.954401138742,144.435907082446,-37.8993176945739
83,"Sage",2023-01-20,194.189116711138,144.437351458348,-37.8979949956529
91,"Sage",2023-01-21,13.0843960365788,144.437497652526,-37.8979733226885
85,"Sage",2023-01-22,27.2009280116344,144.437188904584,-37.8979864702977
80,"Sage",2023-01-23,70.5654601846479,144.437503433275,-37.8974017620987
78,"Sage",2023-01-24,80.9075641079827,144.437551449811,-37.8981295367709
83,"Sage",2023-01-25,25.3824719834363,144.437272589443,-37.8981882120768
83,"Sage",2023-01-26,60.9964468299198,144.437483638415,-37.8976648629968
