"date_bird","daily_dist","id"
2023-01-05,3016.18442278181,"Aurora"
2023-01-06,2883.53174920338,"Aurora"
2023-01-07,3929.30761584235,"Aurora"
2023-01-08,4501.28997466364,"Aurora"
2023-01-09,3478.19096552206,"Aurora"
2023-01-10,4293.06978009468,"Aurora"
2023-01-11,3884.16083713809,"Aurora"
2023-01-12,5021.45554847558,"Aurora"
2023-01-13,4070.98351218209,"Aurora"
2023-01-14,4288.91875567715,"Aurora"
2023-01-15,4386.07533261613,"Aurora"
2023-01-16,2747.14700852955,"Aurora"
2023-01-17,3286.93073228001,"Aurora"
2023-01-18,5225.11932495903,"Aurora"
2023-01-19,2128.10512552629,"Aurora"
2023-01-20,2062.94795914015,"Aurora"
2023-01-21,1947.93687118135,"Aurora"
2023-01-22,2514.48364692533,"Aurora"
2023-01-23,2593.08401742031,"Aurora"
2023-01-24,1736.32001019811,"Aurora"
2023-01-25,2072.98288780127,"Aurora"
2023-01-26,2313.29061127115,"Aurora"
2023-01-27,2881.77258970086,"Aurora"
2023-01-28,2846.47930007972,"Aurora"
2023-01-29,2065.49890855675,"Aurora"
2023-01-30,2346.62333381926,"Aurora"
2023-01-31,1801.28538977403,"Aurora"
2023-02-01,1976.35427230367,"Aurora"
2023-02-02,2445.4185306701,"Aurora"
2023-02-03,1998.45719954051,"Aurora"
2023-02-04,2623.37131276565,"Aurora"
2023-02-05,4802.21775358968,"Aurora"
2023-02-06,2378.99244949504,"Aurora"
2023-02-07,2021.82043946766,"Aurora"
2023-02-08,2223.91415662037,"Aurora"
2023-02-09,4164.10337669227,"Aurora"
2023-02-10,3099.19948763584,"Aurora"
2023-02-11,2195.93127665013,"Aurora"
2023-02-12,2365.34133590997,"Aurora"
2023-02-13,2561.42006516481,"Aurora"
2023-02-14,1971.78503439508,"Aurora"
2023-02-15,3389.50392998437,"Aurora"
2023-02-16,2645.14890595356,"Aurora"
2023-02-17,3037.80652015073,"Aurora"
2023-02-18,3301.20130714941,"Aurora"
2023-02-19,4593.43252538989,"Aurora"
2023-02-20,4460.55599176975,"Aurora"
2023-02-21,2535.83454809296,"Aurora"
2023-02-22,3716.83729275533,"Aurora"
2023-02-23,4746.23924137135,"Aurora"
2023-02-24,3759.57627968882,"Aurora"
2023-02-25,1838.38588702685,"Aurora"
2023-02-26,2722.25108260697,"Aurora"
2023-02-27,4742.2381921286,"Aurora"
2023-02-28,2400.8793283403,"Aurora"
2023-03-01,2360.50293377456,"Aurora"
2023-03-02,3259.49416571768,"Aurora"
2023-03-03,4336.88891434789,"Aurora"
2023-03-04,4159.92604755319,"Aurora"
2023-03-05,3529.71215428923,"Aurora"
2023-03-06,4011.79581626092,"Aurora"
2023-03-07,2943.1550764201,"Aurora"
2023-03-08,3880.45159179736,"Aurora"
2023-03-09,3193.65950745074,"Aurora"
2023-03-10,5901.71899818624,"Aurora"
2023-03-11,5580.60779403929,"Aurora"
2023-03-12,5199.2010413428,"Aurora"
2023-03-13,2934.94214837167,"Aurora"
2023-03-14,3009.07700605231,"Aurora"
2023-03-15,3828.40333612577,"Aurora"
2023-03-16,997.468737250052,"Aurora"
2023-03-17,2887.19067612703,"Aurora"
2023-03-18,3331.93665088233,"Aurora"
2023-03-19,3850.9225649409,"Aurora"
2023-03-20,4292.18680323521,"Aurora"
2023-03-21,2515.89947615044,"Aurora"
2023-03-22,3463.04558647425,"Aurora"
2023-03-23,3436.33862877198,"Aurora"
2023-03-24,2570.15012388218,"Aurora"
2023-03-25,4307.92715390568,"Aurora"
2023-03-26,3306.78842371735,"Aurora"
2023-03-27,2345.46863608004,"Aurora"
2023-03-28,3858.08426514453,"Aurora"
2023-03-29,4440.42497737305,"Aurora"
2023-03-30,4248.32786260499,"Aurora"
2023-03-31,5003.47408815827,"Aurora"
2023-04-01,4235.83661249197,"Aurora"
2023-04-02,2936.50138809082,"Aurora"
2023-04-03,3947.11759424873,"Aurora"
2023-04-04,5283.11379194468,"Aurora"
2023-04-05,4633.50138042291,"Aurora"
2023-04-06,2596.37628028253,"Aurora"
2023-04-07,2312.11300899056,"Aurora"
2023-04-08,3158.16368864538,"Aurora"
2023-04-09,2670.7393076259,"Aurora"
2023-04-10,4680.82265662299,"Aurora"
2023-04-11,3959.63111087186,"Aurora"
2023-04-12,3847.03950287162,"Aurora"
2023-04-13,4318.02240739207,"Aurora"
2023-04-14,4027.89645957182,"Aurora"
2023-04-15,3908.52962109511,"Aurora"
2023-04-16,4670.72860827766,"Aurora"
2023-04-17,4423.02724537765,"Aurora"
2023-04-18,4071.88136033155,"Aurora"
2023-04-19,4017.01311297312,"Aurora"
2023-04-20,3253.8764600042,"Aurora"
2023-04-21,3907.1423859955,"Aurora"
2023-04-22,3482.04077898515,"Aurora"
2023-04-23,3228.60162391384,"Aurora"
2023-04-24,5680.95314154206,"Aurora"
2023-04-25,3710.58524594877,"Aurora"
2023-04-26,4924.79387743017,"Aurora"
2023-04-27,5260.24123341643,"Aurora"
2023-04-28,3657.54744774272,"Aurora"
2023-04-29,2780.90489926857,"Aurora"
2023-04-30,3556.00524249715,"Aurora"
2023-05-01,4223.39576066982,"Aurora"
2023-05-02,4644.36384483441,"Aurora"
2023-05-03,5114.6350262643,"Aurora"
2023-05-04,6195.37078234019,"Aurora"
2023-05-05,3861.41449536998,"Aurora"
2023-05-06,6441.1092294981,"Aurora"
2023-05-07,5228.5540950366,"Aurora"
2023-05-08,4705.15689856654,"Aurora"
2023-05-09,4363.44834501319,"Aurora"
2023-05-10,5058.3380209266,"Aurora"
2023-05-11,4981.76656920005,"Aurora"
2023-05-12,4003.62820380392,"Aurora"
2023-05-13,3789.20448544364,"Aurora"
2023-05-14,4005.54257199582,"Aurora"
2023-05-15,5323.81597564609,"Aurora"
2023-05-16,3909.16052810172,"Aurora"
2023-05-17,3074.09778724104,"Aurora"
2023-05-18,3910.91028147882,"Aurora"
2023-05-19,3641.14000707549,"Aurora"
2023-05-20,3259.91285113401,"Aurora"
2023-05-21,2891.56453970216,"Aurora"
2023-05-22,3751.7138327948,"Aurora"
2023-05-23,3598.71361796283,"Aurora"
2023-05-24,4172.86477869171,"Aurora"
2023-05-25,3038.94017751355,"Aurora"
2023-05-26,3700.91150080517,"Aurora"
2023-05-27,4363.15324488271,"Aurora"
2023-05-28,2886.67709705609,"Aurora"
2023-05-29,4185.91369413487,"Aurora"
2023-05-30,2193.19557096517,"Aurora"
2023-05-31,3098.84878371302,"Aurora"
2023-06-01,3413.52323842844,"Aurora"
2023-06-02,5153.379423248,"Aurora"
2023-06-03,3122.50800139444,"Aurora"
2023-06-04,3778.15494510565,"Aurora"
2023-06-05,3566.76176964622,"Aurora"
2023-06-06,7204.8225390347,"Aurora"
2023-06-07,3136.25780105001,"Aurora"
2023-06-08,4063.76140315501,"Aurora"
2023-06-09,3303.37002395939,"Aurora"
2023-06-10,2331.21228566446,"Aurora"
2023-06-11,2932.43966356819,"Aurora"
2023-06-12,2768.5219326823,"Aurora"
2023-06-13,2996.79451606419,"Aurora"
2023-06-14,3406.56431285687,"Aurora"
2023-06-15,2960.15670987786,"Aurora"
2023-06-16,2804.45924585321,"Aurora"
2023-06-17,4240.55951404602,"Aurora"
2023-06-18,2866.95104899215,"Aurora"
2023-06-19,2707.67103318676,"Aurora"
2023-06-20,3363.06253191724,"Aurora"
2023-06-21,3397.69272510395,"Aurora"
2023-06-22,3153.15769191483,"Aurora"
2023-06-23,2270.85614749446,"Aurora"
2023-06-24,2833.35409124215,"Aurora"
2023-06-25,2567.90416524026,"Aurora"
2023-06-26,3426.56169757008,"Aurora"
2023-06-27,4312.33538412965,"Aurora"
2023-06-28,3283.94151776066,"Aurora"
2023-06-29,5414.49942134706,"Aurora"
2023-06-30,4055.78283362981,"Aurora"
2023-07-01,3182.60312526314,"Aurora"
2023-07-02,5165.97984165215,"Aurora"
2023-07-03,3980.02554449189,"Aurora"
2023-07-04,949.045808100541,"Aurora"
2023-07-05,2679.02693019233,"Aurora"
2023-07-06,4888.64716255768,"Aurora"
2023-07-07,3806.81645755681,"Aurora"
2023-07-08,2530.7323853558,"Aurora"
2023-07-09,2927.48389990029,"Aurora"
2023-07-10,2563.69229204272,"Aurora"
2023-07-11,3359.10574741964,"Aurora"
2023-07-12,4803.39003384072,"Aurora"
2023-07-13,3984.26570950424,"Aurora"
2023-07-14,3200.24095665149,"Aurora"
2023-07-15,2911.10873623222,"Aurora"
2023-07-16,2141.59308260091,"Aurora"
2023-07-17,5570.21461220433,"Aurora"
2023-07-18,3864.7930586187,"Aurora"
2023-07-19,4657.24273498764,"Aurora"
2023-07-20,3772.19409083562,"Aurora"
2023-07-21,4779.59558336248,"Aurora"
2023-07-22,4456.29470689595,"Aurora"
2023-07-23,5190.42464159764,"Aurora"
2023-07-24,3952.03300071886,"Aurora"
2023-07-25,4395.79298076901,"Aurora"
2023-07-26,5209.54345447013,"Aurora"
2023-07-27,3944.415276461,"Aurora"
2023-07-28,3892.81973468608,"Aurora"
2023-07-29,3415.31863653687,"Aurora"
2023-07-30,4156.31247028939,"Aurora"
2023-07-31,4287.18708497462,"Aurora"
2023-08-01,5362.01984572715,"Aurora"
2023-08-02,5761.69823635034,"Aurora"
2023-08-03,7164.98292100792,"Aurora"
2023-08-04,1269.26881937938,"Aurora"
2023-06-10,1227.4923852811,"Avery"
2023-06-11,3889.20474999898,"Avery"
2023-06-12,1156.50421592448,"Avery"
2023-06-13,1654.13740761522,"Avery"
2023-06-14,1906.59994600889,"Avery"
2023-06-15,1931.31743435575,"Avery"
2023-06-16,1770.55060644167,"Avery"
2023-06-17,3820.11188496584,"Avery"
2023-06-18,5047.58030349016,"Avery"
2023-06-19,3243.78937121683,"Avery"
2023-06-20,3076.66203784758,"Avery"
2023-06-21,3770.19018118263,"Avery"
2023-06-22,3727.01826698177,"Avery"
2023-06-23,2840.30288349404,"Avery"
2023-06-24,3487.0073553906,"Avery"
2023-06-25,2941.05374224817,"Avery"
2023-06-26,3304.0571408974,"Avery"
2023-06-27,4670.82788479963,"Avery"
2023-06-28,2224.19048988839,"Avery"
2023-06-29,3704.24578211384,"Avery"
2023-06-30,2851.65360589631,"Avery"
2023-07-01,2912.76029228074,"Avery"
2023-07-02,2892.06041232847,"Avery"
2023-07-03,2991.39878653686,"Avery"
2023-07-04,3440.50102195703,"Avery"
2023-07-05,2391.10262883477,"Avery"
2023-07-06,4233.60495584304,"Avery"
2023-07-07,4010.003384608,"Avery"
2023-07-08,4054.58434569448,"Avery"
2023-07-09,3929.37619813381,"Avery"
2023-07-10,3460.93809341953,"Avery"
2023-07-11,3042.84966687893,"Avery"
2023-07-12,2158.03577406977,"Avery"
2023-07-13,3576.78229122254,"Avery"
2023-07-14,1614.83500832501,"Avery"
2023-07-15,1519.77648991167,"Avery"
2023-07-16,2093.95448262136,"Avery"
2023-07-17,2409.16223280867,"Avery"
2023-07-18,3283.83663334375,"Avery"
